"Topic Area","Topic","Progress Level","Exercise","gemini-1.5-flash solution"
"Data; frequencies and probabilities","Collecting presenting and reading data","F","Verwenden Sie die Verkaufsdaten einer Bäckerei über eine Woche (Montag: 50 Cupcakes, Dienstag: 70 Cupcakes, Mittwoch: 90 Cupcakes, Donnerstag: 40 Cupcakes, Freitag: 120 Cupcakes, Samstag: 150 Cupcakes, Sonntag: 100 Cupcakes), um ein Liniendiagramm zu erstellen und den Trend im Verkaufsverlauf der Woche zu beschreiben.","Um diese Aufgabe zu lösen gehst du folgendermaßen vor:

**1. Daten vorbereiten:**

* Du hast bereits die Daten:  Die Anzahl der verkauften Cupcakes für jeden Wochentag.  Schreibe sie dir am besten übersichtlich auf:

| Wochentag | Cupcakes verkauft |
|---|---|
| Montag | 50 |
| Dienstag | 70 |
| Mittwoch | 90 |
| Donnerstag | 40 |
| Freitag | 120 |
| Samstag | 150 |
| Sonntag | 100 |


**2. Liniendiagramm erstellen:**

Du kannst ein Liniendiagramm entweder von Hand zeichnen oder mithilfe eines Computerprogramms erstellen.

* **Von Hand:** Zeichne zwei Achsen. Die horizontale Achse (x-Achse) repräsentiert die Wochentage. Die vertikale Achse (y-Achse) repräsentiert die Anzahl der verkauften Cupcakes.  Wähle eine passende Skala für die y-Achse (z.B. 0-160 in Schritten von 20). Trage dann für jeden Wochentag den entsprechenden Wert auf der y-Achse ein und verbinde die Punkte mit einer Linie.

* **Mit Computerprogramm:**  Es gibt viele Programme die dir das Erstellen von Diagrammen erleichtern z.B.:
    * **Microsoft Excel:**  Gib die Daten in eine Tabelle ein und wähle dann die Funktion zum Erstellen eines Liniendiagramms.
    * **Google Sheets:** Ähnlich wie Excel bietet Google Sheets auch einfache Möglichkeiten Diagramme zu erstellen.
    * **Online-Diagramm-Generatoren:**  Es gibt zahlreiche kostenlose Online-Tools die du mit einer Google-Suche nach ""Online Liniendiagramm erstellen"" finden kannst.  Du gibst dort deine Daten ein und das Programm erstellt das Diagramm.


**3. Trendbeschreibung:**

Nachdem du das Diagramm erstellt hast beschreibe den Trend in den Cupcake-Verkäufen.  Achte auf folgende Aspekte:

* **Gesamttrend:**  Geht die Verkaufszahl insgesamt eher nach oben nach unten oder bleibt sie relativ konstant?  In diesem Fall steigt die Zahl der Verkäufe im Laufe der Woche zunächst an fällt am Donnerstag stark ab und steigt dann am Wochenende deutlich an.

* **Schwankungen:**  Gibt es auffällige Schwankungen?  Warum könnten diese auftreten?  Der starke Rückgang am Donnerstag ist beispielsweise auffällig.  Mögliche Gründe dafür wären  z.B. ein Feiertag schlechtes Wetter oder ein Sonderangebot an einem anderen Tag.

* **Höchst- und Tiefpunkte:**  Wann wurden die meisten und die wenigsten Cupcakes verkauft?  (In diesem Fall am Samstag die meisten am Donnerstag die wenigsten.)

* **Saisonalität (in diesem Fall Wochentag):**  Zeigt sich ein Muster im Tagesverlauf?  Ja deutlich mehr Verkäufe am Wochenende.

**Beispiel für eine Trendbeschreibung:**

""Das Liniendiagramm zeigt einen deutlichen Anstieg der Cupcake-Verkäufe von Montag bis Mittwoch.  Am Donnerstag kommt es zu einem starken Rückgang.  Die Verkäufe erholen sich am Freitag und erreichen am Samstag mit 150 verkauften Cupcakes ihren Höhepunkt.  Am Sonntag sinkt die Zahl der verkauften Cupcakes wieder bleibt aber dennoch über dem Montagsergebnis.  Der Trend zeigt eine deutliche Wochenend-Saisonalität mit deutlich höheren Verkäufen am Samstag und Sonntag.""


Denke daran deine Beschreibung mit den konkreten Zahlen aus deinem Diagramm zu untermauern."
"Data; frequencies and probabilities","Collecting presenting and reading data","F","Zeichnen Sie ein Liniendiagramm, um die Anzahl der von den Schülern in einem Monat gelesenen Bücher darzustellen: Woche 1: 5 Bücher, Woche 2: 7 Bücher, Woche 3: 15 Bücher, Woche 4: 10 Bücher. Analysieren Sie, in welcher Woche die höchste Lesegeschwindigkeit war.","Hier ist eine Schritt-für-Schritt-Anleitung wie du diese Aufgaben lösen kannst:

**1. Liniendiagramm zeichnen:**

* **Achsen beschriften:** Zeichne zwei senkrechte Linien die sich im rechten Winkel schneiden. Die horizontale Achse (x-Achse) repräsentiert die Wochen (Woche 1 Woche 2 Woche 3 Woche 4). Die vertikale Achse (y-Achse) repräsentiert die Anzahl der gelesenen Bücher.  Beschrifte beide Achsen deutlich.
* **Skalierung wählen:**  Wähle eine geeignete Skala für die y-Achse die alle Werte (5 7 15 10) gut darstellt.  Eine Skala von 2 Büchern pro Einheit wäre beispielsweise geeignet.
* **Punkte einzeichnen:**  Für jede Woche tragst du einen Punkt ein der die Anzahl der gelesenen Bücher darstellt.  Beispiel: Für Woche 1 trägst du einen Punkt bei ""Woche 1"" auf der x-Achse und bei ""5 Bücher"" auf der y-Achse ein.
* **Linien verbinden:** Verbinde die Punkte mit einer Linie.  Das Ergebnis ist dein Liniendiagramm.

**2. Analyse der höchsten Lesegeschwindigkeit:**

Die ""Lesegeschwindigkeit"" in diesem Kontext bezieht sich auf die Anzahl der Bücher die pro Woche gelesen wurden.  Um die Woche mit der höchsten Lesegeschwindigkeit zu finden musst du einfach nur dein Diagramm betrachten und die Woche identifizieren in der der höchste Punkt auf der y-Achse liegt.  In diesem Fall ist das ganz offensichtlich **Woche 3** da dort die meisten Bücher (15) gelesen wurden.


**Zusammengefasst:**  Das Liniendiagramm visualisiert die Daten und macht die Analyse der höchsten Lesegeschwindigkeit einfach.  Die höchste Lesegeschwindigkeit war in **Woche 3**.


Du kannst das Diagramm mit Papier und Stift zeichnen oder ein Diagramm-Tool (z.B. online verfügbar) verwenden.  Viele Tabellenkalkulationsprogramme (wie Excel oder Google Sheets) ermöglichen auch das einfache Erstellen von Liniendiagrammen."
"Data; frequencies and probabilities","Collecting presenting and reading data","E","Ein Kreisdiagramm zeigt die Lieblingsfrüchte von 100 Schülern: Äpfel (25%), Bananen (35%), Orangen (20%) und Trauben (20%); wie viele Schüler haben Bananen gewählt?","Der Kreisdiagramm zeigt dass 35% der 100 Schüler Bananen als Lieblingsfrucht gewählt haben.  Um die Anzahl der Schüler zu berechnen die Bananen gewählt haben musst du 35% von 100 berechnen:

35% von 100 = (35/100) * 100 = 35

**Antwort:** 35 Schüler haben Bananen als Lieblingsfrucht gewählt."
"Data; frequencies and probabilities","Collecting presenting and reading data","E","Wenn in einem Kreisdiagramm, das die Teilnahme der Klasse an Aktivitäten darstellt, 15% der Schüler Sport gewählt haben, wie hoch ist der Prozentsatz der Schüler, die keinen Sport gewählt haben, wenn es insgesamt 40 Schüler gibt?","Die Aufgabe lässt sich in zwei Schritten lösen:

**Schritt 1: Berechne die Anzahl der Schüler die Sport gewählt haben.**

* 15% von 40 Schülern sind (15/100) * 40 = 6 Schüler.

**Schritt 2: Berechne den Prozentsatz der Schüler die *keinen* Sport gewählt haben.**

* Insgesamt gibt es 40 Schüler.
* 6 Schüler haben Sport gewählt.
* Daher haben 40 - 6 = 34 Schüler keinen Sport gewählt.

* Um den Prozentsatz zu berechnen dividierst du die Anzahl der Schüler die keinen Sport gewählt haben durch die Gesamtzahl der Schüler und multiplizierst das Ergebnis mit 100:  (34 / 40) * 100 = 85%


**Antwort:** 85% der Schüler haben keinen Sport gewählt."
"Data; frequencies and probabilities","Collecting presenting and reading data","E","In einem Kreisdiagramm, das die Verteilung von Haustieren in einem Stadtteil darstellt, machen Hunde 40% und Katzen 30% aus. Welchen Anteil an Haustieren stellen andere Tiere dar, wenn die Gesamtanzahl der Haustiere 200 beträgt?","Die Aufgabe lässt sich in mehreren Schritten lösen:

1. **Berechnung des Anteils von Hunden und Katzen zusammen:** Hunde und Katzen machen zusammen 40% + 30% = 70% der Haustiere aus.

2. **Berechnung des Anteils anderer Tiere:** Da das Kreisdiagramm die gesamte Verteilung darstellt müssen alle Anteile zusammen 100% ergeben.  Der Anteil der ""anderen Tiere"" ist daher 100% - 70% = 30%.

3. **Berechnung der absoluten Anzahl anderer Tiere:** 30% von 200 Haustieren entsprechen (30/100) * 200 = 60 Tieren.

**Ergebnis:** Andere Tiere stellen 30% der Haustiere dar was 60 Tieren entspricht."
"Data; frequencies and probabilities","Collecting presenting and reading data","B","Frage deine Familienmitglieder, welches ihr Lieblingsobst ist, und erstelle dann ein Piktogramm, um zu zeigen, wie viele Personen welches Obst gewählt haben.","Um diese Aufgabe zu lösen gehst du folgendermaßen vor:

**1. Daten sammeln:**

* **Frage deine Familienmitglieder:** Sprich mit jedem Familienmitglied (Eltern Geschwister Großeltern etc.) und frage sie nach ihrem Lieblingsobst.  Schreibe die Antworten sorgfältig auf.  Es ist wichtig dass du die Antworten genau so aufschreibst wie sie genannt werden (z.B. ""Apfel"" ""Erdbeere"" ""Banane"" ""Äpfel"" etc.).  Achte auf eventuelle Schreibweisenunterschiede (Apfel/Äpfel).
* **Daten sortieren:** Nachdem du alle Antworten hast sortiere sie nach Obst-Arten.  Zähle wie oft jede Obst-Art genannt wurde.  Zum Beispiel:  Apfel (3) Banane (2) Erdbeere (5) usw.

**2. Piktogramm erstellen:**

Ein Piktogramm ist eine grafische Darstellung von Daten mit Symbolen.  Hier sind die Schritte zur Erstellung:

* **Wähle ein Symbol:**  Wähle ein Symbol das dein Lieblingsobst repräsentiert. Es sollte einfach zu zeichnen sein und für alle Obst-Arten gleich groß sein.  Ein kleines Obst-Symbol oder einfach ein Kreis funktioniert gut.
* **Bestimme die Skalierung:**  Entscheide wie viele Personen ein Symbol darstellen soll.  Wenn du z.B. 7 Familienmitglieder hast und das häufigste Obst 5 mal genannt wurde könntest du ein Symbol für eine Person verwenden. Wenn du mehr Familienmitglieder hast und eine höhere Anzahl an Nennungen für ein Obst solltest du überlegen ob du ein Symbol für 2 oder mehr Personen verwendest.  Das hängt davon ab wie groß dein Piktogramm werden soll.
* **Zeichne das Piktogramm:** Zeichne für jedes Obst eine Reihe von Symbolen die der Anzahl der Nennungen entspricht.  Schreibe neben jede Reihe den Namen des Obstes und die Anzahl der Nennungen.  Du kannst auch eine Legende erstellen in der du die Bedeutung des Symbols erklärst (z.B. ""1 Symbol = 1 Person"").
* **Titel:** Gib deinem Piktogramm einen aussagekräftigen Titel z.B. ""Lieblingsobst meiner Familie"".


**Beispiel:**

Angenommen du hast diese Ergebnisse:

* Apfel: 3
* Banane: 2
* Erdbeere: 5

Und du entscheidest dich dass ein Symbol eine Person darstellt. Dein Piktogramm könnte so aussehen:

**Lieblingsobst meiner Familie**

* **Apfel:**  🍎🍎🍎  (3)
* **Banane:** 🍌🍌 (2)
* **Erdbeere:** 🍓🍓🍓🍓🍓 (5)


**Wichtig:** Achte auf eine saubere und übersichtliche Gestaltung deines Piktogramms.  Verwende Lineale um gerade Linien zu ziehen und schreibe sauber und leserlich.  Die visuelle Darstellung sollte klar und leicht verständlich sein."
"Data; frequencies and probabilities","Collecting presenting and reading data","B","Befrage deine Klassenkameraden nach ihren Lieblingsfarben und benutze ein Piktogramm, um die Ergebnisse mit Bildern von farbigen Quadraten darzustellen.","Diese Aufgabe besteht aus zwei Teilen:  der Datenerhebung und der Darstellung der Daten in einem Piktogramm.

**Teil 1: Datenerhebung**

1. **Befrage deine Klassenkameraden:** Sprich jeden deiner Mitschüler einzeln an und frage sie nach ihrer Lieblingsfarbe.  Es ist wichtig dass du die Antworten genau aufschreibst.  Du könntest beispielsweise eine Liste erstellen mit den Namen deiner Mitschüler und einer Spalte für ihre Lieblingsfarbe.

2. **Zähle die Ergebnisse:** Gehe deine Liste durch und zähle wie oft jede Farbe genannt wurde.  Erstelle eine Tabelle in der du die Farben und ihre Häufigkeit auflistest.  Beispiel:

| Farbe       | Anzahl |
|--------------|---------|
| Blau         | 8       |
| Rot          | 5       |
| Grün         | 7       |
| Gelb         | 3       |
| Lila         | 2       |


**Teil 2: Piktogramm erstellen**

Ein Piktogramm verwendet Symbole um Daten darzustellen. In diesem Fall werden farbige Quadrate als Symbole verwendet.

1. **Wähle eine Skalierung:**  Du musst entscheiden wie viele Mitschüler ein farbiges Quadrat repräsentiert.  Wähle eine Zahl die die Darstellung übersichtlich und einfach verständlich hält.  Wenn du zum Beispiel maximal 8 gleiche Lieblingsfarben hast wäre ein Quadrat = 1 Farbe eine gute Wahl.  Hast du aber 20 verschiedene Lieblingsfarben wäre ein Quadrat = 2 oder 5 Farben sinnvoller.

2. **Zeichne das Piktogramm:** Erstelle eine Tabelle mit zwei Spalten. In der ersten Spalte stehen die Farben in der zweiten Spalte zeichnest du die farbigen Quadrate.  Die Anzahl der Quadrate pro Farbe entspricht der Anzahl der Nennungen aus deiner Tabelle.

   Beispiel (mit Skalierung: 1 Quadrat = 1 Schüler):

   | Farbe       | Piktogramm                               |
   |--------------|------------------------------------------|
   | Blau         | ☐☐☐☐☐☐☐☐                               |
   | Rot          | ☐☐☐☐☐                                   |
   | Grün         | ☐☐☐☐☐☐☐                               |
   | Gelb         | ☐☐☐                                     |
   | Lila         | ☐☐                                      |

3. **Titel und Legende:** Vergiss nicht deinem Piktogramm einen Titel zu geben (z.B. ""Lieblingsfarben meiner Klasse"") und eine Legende hinzuzufügen die erklärt was ein Quadrat symbolisiert (z.B. ""1 Quadrat = 1 Schüler"").


**Zusätzliche Tipps:**

* **Ordne die Farben nach Häufigkeit:**  Sortiere die Farben in deinem Piktogramm nach Häufigkeit beginnend mit der beliebtesten Farbe.
* **Verwende ein Lineal:** Für ein sauberes und professionelles Aussehen solltest du ein Lineal verwenden um die Quadrate ordentlich zu zeichnen.
* **Verwende bunte Stifte oder Farbstifte:**  Das macht das Piktogramm ansprechender.
* **Überprüfe deine Arbeit:** Kontrolliere ob die Anzahl der Quadrate in deinem Piktogramm mit den Ergebnissen deiner Umfrage übereinstimmt.


Durch die Kombination von Datenerhebung und der anschaulichen Darstellung im Piktogramm kannst du die Lieblingsfarben deiner Mitschüler übersichtlich und visuell präsentieren."
"Data; frequencies and probabilities","Collecting presenting and reading data","B","Führe eine Umfrage durch, um herauszufinden, wie viele Haustiere deine Freunde haben, und erstelle ein Piktogramm, um die Anzahl der von jedem Freund besessenen Haustiere darzustellen.","Um diese Aufgabe zu lösen musst du mehrere Schritte durchlaufen:

**1. Datenerhebung (Umfrage):**

* **Bestimme deine Stichprobe:**  Wähle aus welche deiner Freunde du befragen möchtest.  Je mehr Freunde du befragst desto repräsentativer wird deine Umfrage sein.
* **Stelle die Frage:**  Formuliere eine klare und prägnante Frage z.B.: ""Wie viele Haustiere hast du?""  Achte darauf dass die Frage eindeutig ist und keine Missverständnisse aufkommen können (z.B. zählt ein Fisch als Haustier? Was ist mit mehreren Hunden?).
* **Führe die Umfrage durch:**  Frage deine Freunde persönlich per Telefon SMS E-Mail oder über soziale Medien.  Notiere dir die Antworten sorgfältig am besten in einer Tabelle mit zwei Spalten: ""Name des Freundes"" und ""Anzahl der Haustiere"".

**Beispiel einer Tabelle:**

| Name des Freundes | Anzahl der Haustiere |
|---|---|
| Anna | 2 |
| Ben | 0 |
| Clara | 1 |
| David | 3 |
| Eva | 1 |


**2. Piktogramm erstellen:**

Ein Piktogramm ist eine graphische Darstellung von Daten bei der Symbole verwendet werden um die Häufigkeit darzustellen.  Hier sind die Schritte zur Erstellung:

* **Wähle ein Symbol:**  Wähle ein Symbol das deine Daten repräsentiert z.B. ein kleines Haustiersymbol (Hund Katze etc.)  oder ein allgemeines Symbol das für ""Haustier"" steht.  Du kannst ein Symbol aus dem Internet herunterladen oder selbst zeichnen.
* **Bestimme die Skalierung:**  Entscheide wie viele Haustiere ein Symbol repräsentieren soll.  Wähle eine Skala die das Piktogramm übersichtlich hält.  Wenn z.B. dein Freund mit den meisten Haustieren 3 hat könntest du ein Symbol = 1 Haustier wählen.  Wenn jemand 5 Haustiere hat würdest du dann 5 Symbole verwenden.
* **Erstelle die Legende:**  Erstelle eine Legende die erklärt was das gewählte Symbol repräsentiert und welche Anzahl es darstellt (z.B. ""1 Symbol = 1 Haustier"").
* **Zeichne das Piktogramm:**  Zeichne für jeden Freund die entsprechende Anzahl an Symbolen neben seinen Namen.  Achte auf eine saubere und übersichtliche Darstellung.

**Beispiel eines Piktogramms basierend auf der obigen Tabelle (Symbol: 🐶 = 1 Haustier):**

* **Anna:** 🐶🐶
* **Ben:**
* **Clara:** 🐶
* **David:** 🐶🐶🐶
* **Eva:** 🐶


**3.  Präsentation:**

Schreibe deinen Namen und das Datum auf dein Piktogramm.  Gib der Grafik einen Titel z.B. ""Anzahl der Haustiere meiner Freunde"".  Achte darauf dass das Piktogramm leicht verständlich ist.

Mit diesen Schritten kannst du erfolgreich eine Umfrage durchführen und ein Piktogramm erstellen das die Anzahl der Haustiere deiner Freunde darstellt.  Denke daran dass die Wahl des Symbols und die Skala die Klarheit und Ästhetik deines Piktogramms beeinflussen."
"Data; frequencies and probabilities","Collecting presenting and reading data","E","Eine Klasse von 30 Schülern wurde zu ihrer Lieblingsfarbe befragt: Rot (10), Blau (12), Grün (5) und Gelb (3); erstellen Sie eine Häufigkeitstabelle, um diese Ergebnisse darzustellen.","Um eine Häufigkeitstabelle für die Lieblingsfarben der Schüler zu erstellen benötigst du zwei Spalten: eine für die Kategorien (die Farben) und eine für die Häufigkeit (Anzahl der Schüler die diese Farbe angegeben haben).  So sieht die Tabelle aus:

| Lieblingsfarbe | Häufigkeit |
|---|---|
| Rot | 10 |
| Blau | 12 |
| Grün | 5 |
| Gelb | 3 |


Das ist bereits die fertige Häufigkeitstabelle.  Sie zeigt übersichtlich wie oft jede Farbe als Lieblingsfarbe genannt wurde.  Du kannst diese Tabelle nun verwenden um beispielsweise ein Diagramm (z.B. ein Balkendiagramm oder Kreisdiagramm) zu erstellen um die Daten graphisch darzustellen."
"Data; frequencies and probabilities","Collecting presenting and reading data","E","Nach der Datenerhebung zu ihrem bevorzugten Verkehrsmittel berichteten 25 Schüler: Bus (8), Auto (10), Fahrrad (4) und zu Fuß (3); organisiere diese Daten in einer Häufigkeitstabelle und bestimme, welches Verkehrsmittel am beliebtesten ist.","Hier ist wie du die Aufgabe lösen kannst:

**1. Häufigkeitstabelle erstellen:**

Eine Häufigkeitstabelle listet jedes Verkehrsmittel auf und wie oft es genannt wurde (seine Häufigkeit).  So sieht die Tabelle für die gegebenen Daten aus:

| Verkehrsmittel | Häufigkeit |
|---|---|
| Bus | 8 |
| Auto | 10 |
| Fahrrad | 4 |
| Zu Fuß | 3 |


**2. Beliebtestes Verkehrsmittel bestimmen:**

Schau dir die Häufigkeitsspalte an. Das Verkehrsmittel mit der höchsten Häufigkeit ist das beliebteste. In diesem Fall ist das **Auto** mit 10 Nennungen das beliebteste Verkehrsmittel unter den befragten 25 Schülern."
